voxel_volume_2021,convex_hull_volume_2021,voxel_area_2021,Model_2021,Iteration_2021,point2tree_Volume_2021,point2tree_area_2021,graham_volume_2021,graham_Area_2021,lky_name,TotalBranches_2021,voxel_volume_2023,convex_hull_volume_2023,voxel_area_2023,Model_2023,Iteration_2023,point2tree_Volume_2023,point2tree_area_2023,graham_volume_2023,graham_Area_2023,TotalBranches_2023,convex_hull_area_2023,convex_hull_area_2021
0.052,0.045438639,0.18,tree_356,3400,0.014658778,0.131014381,0.03008088,0.071333499,蓝20_50_行7_3_000154,100,0.315,0.62284264,0.98,tree_375,3400,0.228396278,0.785103692,0.478511025,0.822080141,227,1.054330089,0.136212125
0.094,0.094800709,0.24,tree_1223,3400,0.0521882,0.17677782,0.071316314,0.14319372,蓝20_50_行15_2_000318,100,0.957,3.562411495,2.37,tree_1288,3400,1.444250099,2.326531487,1.780104561,1.88851744,543,2.57728983,0.182251505
0.309,0.436781185,0.53,tree_924,3400,0.220332621,0.370922344,0.285560634,0.383821099,绿01-24_1_000150,231,5.578,29.19572606,10.11,tree_972,3400,14.37349185,10.34744168,20.03840235,9.700759902,2917,11.30934732,0.45664577
0.044,0.029404202,0.2,tree_100,3400,0.015971626,0.164980561,0.020780345,0.147895139,蓝20_50_行7_1_000489,100,0.727,2.648680702,1.8,tree_107,3400,0.900152336,1.622843856,1.500723788,1.6475657,331,2.02093928,0.157078625
0.242,0.303325285,0.47,tree_83,3400,0.200102105,0.373138656,0.221195251,0.231657622,蓝20_50_行17_2_000132,193,1.128,3.433442027,3.13,tree_90,3400,1.070575863,2.835324437,1.955056503,2.871529824,796,3.48262427,0.37478215
0.384,0.596492482,0.54,tree_134,3400,0.24261776,0.431757959,0.401520867,0.331462645,蓝20_50_行14_1_000337,367,5.507,30.2063571,8.65,tree_141,3400,11.73235083,8.749526261,17.27475632,7.316154691,3034,9.716020668,0.469701125
0.048,0.037256803,0.24,tree_1168,3400,0.020934198,0.174413627,0.034552911,0.180819769,蓝20_50_行18_3_000174,100,1.568,5.578856393,3.47,tree_1232,3400,1.799683963,3.097630731,3.612638306,3.238419846,939,3.940296138,0.187402405
0.084,0.086933125,0.21,tree_378,3400,0.027062361,0.150705433,0.054544175,0.126404561,蓝20_50_行6_2_000275,103,0.612,2.595788862,1.57,tree_398,3400,0.787475914,1.407935589,1.247886473,1.08371641,305,2.079582765,0.177517315
0.068,0.06493996,0.27,tree_606,3400,0.028029743,0.199455221,0.047683522,0.165434282,蓝20_50_行5_2_000281,100,0.291,0.949575403,0.8,tree_639,3400,0.268069368,0.604451333,0.45570369,0.681630291,164,0.881599443,0.21385067
0.039,0.020510662,0.2,tree_658,3400,0.008415995,0.139278154,0.018666282,0.12861611,蓝20_50_行13_3_000285,100,1.203,5.462325689,3.22,tree_695,3400,2.083967624,3.281141225,3.329513796,2.603855963,658,3.731199741,0.13711067
0.101,0.084329659,0.32,tree_915,3400,0.040032869,0.208009766,0.070675082,0.199229511,蓝20_50_行13_3_000094,100,0.424,0.850283017,1.16,tree_963,3400,0.262843114,0.917487749,0.547850129,0.802745805,312,1.159827694,0.254466985
0.201,0.259111419,0.46,tree_740,3400,0.128117386,0.327617629,0.196581938,0.26303556,混05_55_行1_3_000009,181,3.711,15.84345113,7.86,tree_779,3400,6.993697821,7.606027518,11.60624608,6.733604034,2359,8.357943887,0.372917935
0.284,0.411534218,0.53,tree_1274,3400,0.261676587,0.39961976,0.295043032,0.329478749,蓝20_50_行3_3_000196,216,1.702,6.868409151,3.69,tree_1340,3400,2.76115328,3.356555935,4.421711767,3.391142403,938,3.991261664,0.427370965
0.165,0.209866909,0.37,tree_103,3400,0.14391651,0.240777509,0.165733108,0.244157515,蓝20_50_行13_3_000299,120,0.721,3.642669388,2.69,tree_110,3400,1.337226089,2.652276903,2.365880817,2.386859212,343,3.346882128,0.300277685
0.147,0.183974335,0.39,tree_1283,3400,0.072877045,0.260710793,0.124520639,0.238139879,蓝20_50_行9_1_000502,121,1.756,6.325571412,3.72,tree_1349,3400,2.686605196,3.67786147,4.103720523,2.926954661,985,4.221734123,0.29787096
0.095,0.149193057,0.3,tree_3,3400,0.050089309,0.207654324,0.070107046,0.167585908,蓝20_50_行6_2_000157,100,1.427,6.429634332,3.89,tree_3,3400,2.241788578,3.718537471,3.791037381,3.872503164,668,4.506835595,0.217158745
0.142,0.178739568,0.33,tree_292,3400,0.108130071,0.268389558,0.11269963,0.137994749,蓝20_50_行13_1_000089,108,6.002,27.22529847,11.23,tree_307,3400,10.40273572,10.9277428,17.68386148,9.123643035,3333,12.72512837,0.24917724
0.22,0.339066407,0.5,tree_903,3400,0.20816731,0.376142384,0.26341437,0.30539678,蓝20_50_行11_2_000086,197,4.068,17.08750316,7.85,tree_951,3400,6.821649979,7.620703689,11.72687842,7.543117824,2055,9.178147013,0.395342125
0.056,0.04502554,0.18,tree_689,3400,0.020049379,0.133633388,0.035183016,0.105289189,蓝20_50_行7_2_000046,100,0.357,0.842043929,0.89,tree_726,3400,0.279687438,0.750164562,0.45669681,0.717146164,249,0.867018612,0.1373601
0.344,0.631279722,0.52,tree_368,3400,0.267911442,0.417000679,0.379443034,0.325108891,混01_51_行23_3_000408,229,2.272,14.70087164,5.12,tree_387,3400,6.107781193,5.422344181,7.777531126,4.855452253,1029,6.102282613,0.4590155
0.134,0.252056917,0.37,tree_927,3400,0.092421165,0.287548465,0.156011446,0.251860121,蓝20_50_行8_1_000549,100,3.921,14.89438404,6.97,tree_975,3400,6.572623668,6.764633317,10.76473332,5.314072114,2132,7.85226539,0.37304751
0.035,0.025768194,0.17,tree_855,3400,0.016758504,0.119657137,0.021104334,0.091334611,蓝20_50_行17_2_000147,100,1.453,3.392772944,3.06,tree_902,3400,1.210717883,2.646625099,2.617777934,2.580556691,1048,3.215199391,0.112352755
0.127,0.150118113,0.3,tree_28,3400,0.06734536,0.202752597,0.094881002,0.167758796,蓝20_50_行7_2_000465,100,0.535,1.535023729,1.54,tree_30,3400,0.466216772,1.307416429,0.800403654,1.003705528,376,1.608843853,0.227926905
0.124,0.142029151,0.31,tree_511,3400,0.06566655,0.243139491,0.107025507,0.208923986,蓝20_50_行47_3_000256,103,0.696,2.562349256,1.6,tree_539,3400,0.864412028,1.461222191,1.25368655,1.217248264,397,1.798647334,0.24543484
0.016,0.004392012,0.09,tree_784,3400,0.001596557,0.054624648,0.004113685,0.054415033,蓝20_50_行13_3_000333,100,0.637,3.322674161,1.3,tree_826,3400,1.523335041,1.165069808,1.522886726,0.730630066,277,1.379701261,0.05522029
0.28,0.3908482,0.42,tree_227,3400,0.194124295,0.302221095,0.28429019,0.27134121,蓝20_50_行7_1_000483,193,0.896,1.907214345,5.57,tree_238,3400,0.625074736,5.9956062,1.83375053,6.427722823,510,6.921639335,0.34947311
0.036,0.022575906,0.12,tree_126,3400,0.00944276,0.068411468,0.015577071,0.049096438,蓝20_50_行9_3_000039,100,0.348,0.931217451,1.04,tree_133,3400,0.293508696,0.882163595,0.485414591,0.704488945,217,1.058965428,0.068511535
0.026,0.01289536,0.11,tree_94,3400,0.00854209,0.074769175,0.009769217,0.059045117,蓝20_50_行8_2_000421,100,1.012,9.548424159,3.59,tree_101,3400,2.541870277,3.925940048,3.494092066,3.719875855,477,7.609677955,0.060539315
0.049,0.036045635,0.22,tree_682,3400,0.016815146,0.137674382,0.024770767,0.160798463,蓝20_50_行8_2_000182,100,0.667,2.14510241,2.07,tree_719,3400,0.741943813,1.914881154,1.320843441,1.799061132,433,2.174757377,0.16079701
0.088,0.081490701,0.21,tree_1261,3400,0.056547025,0.164408272,0.055809301,0.121404476,蓝20_50_行5_2_000445,100,0.694,3.480324609,2.38,tree_1326,3400,1.199940976,2.516354042,2.040510643,2.080235435,341,2.853220788,0.145022105
0.107,0.098357285,0.24,tree_345,3400,0.048429647,0.181830376,0.069577082,0.140119115,蓝20_50_行10_1_000510,100,0.98,3.668795429,2.17,tree_363,3400,1.481988522,1.948862002,2.151646154,1.942976328,472,2.378128029,0.17420429
0.313,0.596875675,0.59,tree_60,3400,0.300883737,0.458935021,0.411719615,0.459970262,绿01-36_1_000335,215,3.112,17.6370255,6.11,tree_65,3400,8.404534976,6.30027424,10.04718645,5.312977953,1508,6.871672692,0.494754475
0.014,0.006250427,0.1,tree_110,3400,0.002875087,0.066797788,0.005057857,0.051450377,蓝20_50_行5_1_000327,100,0.942,3.295331745,1.93,tree_117,3400,1.197960696,1.818917283,1.786410806,1.583474282,529,2.079700076,0.068287115
0.12,0.16222109,0.31,tree_572,3400,0.105852476,0.270623089,0.097381654,0.16408807,蓝20_50_行12_2_000299,100,0.666,2.849755109,1.83,tree_604,3400,1.238069947,1.690644578,1.471061621,1.541905465,371,2.172691462,0.2462887
0.055,0.043001019,0.22,tree_634,3400,0.022449124,0.151320048,0.033703406,0.135533407,蓝20_50_行15_2_000317,100,0.291,1.194607036,0.81,tree_669,3400,0.285273371,0.639583083,0.414201258,0.655367052,166,0.893466758,0.144844665
0.285,0.360274968,0.45,tree_1207,3400,0.175016302,0.34374531,0.253538186,0.250321145,蓝20_50_行3_2_000236,199,3.5,12.49722149,6.37,tree_1272,3400,5.639040087,6.383781142,9.197892934,5.920427526,1958,7.015760927,0.368144825
0.298,0.464313799,0.56,tree_664,3400,0.313832442,0.473901484,0.36915635,0.423606195,蓝20_50_行5_1_000375,285,1.778,9.566441727,4.3,tree_701,3400,3.945056341,4.423784233,5.179600751,4.2508092,828,5.053555419,0.49447375
0.112,0.181923361,0.29,tree_186,3400,0.062478878,0.248305456,0.090786231,0.153612643,蓝20_50_行3_3_000335,100,1.549,13.35132312,5.45,tree_195,3400,4.707624971,6.444537823,6.789697433,5.081114564,683,7.067248275,0.24700868
0.158,0.233884175,0.39,tree_690,3400,0.129379775,0.265433248,0.155768599,0.208782131,蓝20_50_行15_1_000286,100,1.69,8.76329708,5.02,tree_727,3400,3.153701938,5.336331551,5.002183061,4.450338651,788,6.207236797,0.3008806
0.261,0.398808862,0.51,tree_841,3400,0.175361587,0.39032003,0.236422714,0.341011795,蓝07_37_行1_2_000502,223,1.507,5.735118214,2.94,tree_888,3400,2.568013629,2.733735551,3.275375646,2.536538945,878,2.906885806,0.45630768
0.025,0.012756455,0.16,tree_754,3400,0.020071411,0.178741279,0.011634369,0.099397037,蓝20_50_行10_3_000125,100,0.806,2.644068191,1.3,tree_794,3400,1.281278309,1.211230148,1.543412348,0.942099036,419,1.271902395,0.115840575
0.018,0.007393001,0.12,tree_1196,3400,0.003322579,0.072707414,0.005902046,0.069791752,蓝20_50_行15_2_000242,100,1.092,3.252026466,2.86,tree_1260,3400,1.137992781,2.635374043,2.349534903,1.986152697,599,3.034797816,0.07983601
0.026,0.01525126,0.15,tree_977,3400,0.008654274,0.132697059,0.013639812,0.109951486,蓝20_50_行13_2_000338,100,0.35,1.310867625,1.21,tree_1031,3400,0.396313209,1.102655689,0.825193753,1.107631015,180,1.477285045,0.11366313
0.118,0.1190593,0.25,tree_783,3400,0.04375231,0.14938871,0.079314466,0.110770274,蓝20_50_行9_1_000237,105,2.096,8.934881464,4.38,tree_825,3400,4.461342502,4.27435913,5.671904029,3.375753434,1037,4.859882658,0.193830375
0.261,0.591117489,0.61,tree_334,3400,0.27195928,0.528206512,0.311505616,0.316927932,蓝20_50_行13_3_000406,161,2.989,17.27986435,7.08,tree_352,3400,5.473688763,7.24988196,9.68056061,6.968028888,1761,8.392750727,0.55491447
0.056,0.0424693,0.22,tree_1031,3400,0.024968213,0.149935349,0.03708218,0.12384719,蓝20_50_行5_2_000152,100,1.761,4.802524356,3.5,tree_1087,3400,1.923201373,3.124032656,3.26267686,2.858442796,1337,3.658511305,0.15408307
0.046,0.03951748,0.15,tree_304,3400,0.016438022,0.113397006,0.029268068,0.084515986,蓝20_50_行12_2_000487,100,1.091,3.363974024,2.36,tree_321,3400,1.434490559,2.115486428,2.173266884,1.870627523,611,2.613223917,0.108557165
0.226,0.308670439,0.53,tree_281,3400,0.118494032,0.427580044,0.201949901,0.377625176,蓝20_50_行9_2_000268,211,1.815,6.216166144,3.38,tree_295,3400,2.915595529,3.311099612,4.002120156,2.758885711,1041,3.761564827,0.454783085
0.051,0.041521921,0.21,tree_427,3400,0.017160445,0.132957032,0.029067215,0.146602326,蓝20_50_行11_2_000062,100,0.669,2.512565922,1.75,tree_453,3400,0.731368616,1.564246512,1.330876114,1.735526785,381,1.891932112,0.15235071
0.148,0.217267719,0.44,tree_775,3400,0.111662868,0.343010485,0.158033009,0.314067064,蓝20_50_行13_2_000307,144,0.279,1.023045147,0.87,tree_816,3400,0.28919912,0.734847908,0.416637584,0.504562427,138,0.966121183,0.364215515
0.148,0.161536604,0.42,tree_883,3400,0.067482398,0.301203682,0.113736058,0.210037802,蓝20_50_行11_2_000219,128,3.621,13.27770698,6.41,tree_931,3400,5.757556041,6.001713922,9.909792,5.159743775,1745,6.942015416,0.315663145
0.219,0.324120667,0.48,tree_80,3400,0.146135292,0.381761393,0.236043728,0.265269089,蓝20_50_行14_1_000282,148,1.764,7.268055617,3.66,tree_87,3400,3.064552919,3.778686266,4.329469467,2.588603307,894,3.945179358,0.43529919
0.044,0.024839538,0.12,tree_752,3400,0.01644968,0.085607452,0.01932106,0.04819881,蓝03_33_行2_3_000303,100,0.163,0.778621354,0.53,tree_792,3400,0.15803855,0.357344911,0.288170158,0.375288334,100,0.665104078,0.07582436
0.311,0.498945892,0.55,tree_550,3400,0.258310298,0.447045826,0.323365551,0.342094256,蓝20_50_行5_1_000548,294,2.463,15.28777205,6.13,tree_581,3400,6.78540604,6.350395468,9.099120914,4.294228991,1124,7.078369777,0.47617405
0.166,0.180795143,0.41,tree_875,3400,0.112557285,0.318474175,0.143422244,0.223231401,蓝20_50_行3_2_000262,127,1.05,3.031400052,2.89,tree_923,3400,1.119947688,2.688721061,2.105983262,2.65893645,607,3.215670081,0.31261138
0.15,0.294553638,0.44,tree_1087,3400,0.128303124,0.404939879,0.167441329,0.252248554,蓝20_50_行10_1_000058,100,1.753,6.928665959,3.97,tree_1144,3400,2.667916041,3.958945771,4.441740596,3.940376043,968,4.663299455,0.36906728
0.209,0.390836898,0.5,tree_98,3400,0.272338288,0.36046587,0.268884014,0.35857185,蓝20_50_行5_1_000179,141,1.77,11.39610059,4.55,tree_105,3400,2.945782553,4.414266094,4.489989414,3.777773326,1094,5.407379041,0.421270105
0.141,0.156022245,0.36,tree_276,3400,0.067209837,0.25397585,0.121156729,0.257142888,蓝20_50_行12_1_000386,119,1.455,4.833439332,3.11,tree_290,3400,1.930361807,2.828528406,2.943233656,2.693066332,924,3.362031867,0.27956376
0.06,0.048398875,0.19,tree_1119,3400,0.021890996,0.124990651,0.034293529,0.108201474,蓝20_50_行14_1_000404,100,0.788,2.769232467,2.6,tree_1180,3400,0.846370233,2.437414338,1.697060591,2.304074198,488,3.040682497,0.12597332
0.153,0.198689991,0.35,tree_391,3400,0.102840256,0.251359174,0.136175042,0.186347686,蓝20_50_行15_2_000117,100,1.353,4.809584887,2.55,tree_413,3400,2.182804894,2.31925793,2.694192173,2.056703438,723,2.632041621,0.2697093
0.035,0.027933041,0.15,tree_518,3400,0.017524839,0.096612159,0.019733776,0.069220684,蓝20_50_行11_1_000374,100,0.332,0.969636839,1.27,tree_547,3400,0.229469121,1.134221992,0.531824945,1.171460617,241,1.502019606,0.110970815
0.116,0.100914697,0.28,tree_762,3400,0.04710939,0.229397175,0.076333245,0.165095387,蓝20_50_行17_1_000146,176,0.634,1.651556222,1.7,tree_802,3400,0.475121963,1.490647741,0.901469602,1.295390394,472,1.698392555,0.22977837
0.233,0.509376937,0.56,tree_374,3400,0.163394229,0.457542576,0.259794731,0.244858082,蓝20_50_行5_1_000467,100,2.006,12.95737414,5.82,tree_394,3400,5.198420562,5.945332185,8.236473224,5.260505902,972,6.648598658,0.455372865
0.204,0.288544209,0.51,tree_1167,3400,0.185237907,0.39453924,0.25354846,0.382339318,蓝20_50_行3_3_000042,173,1.237,4.206550079,2.56,tree_1231,3400,1.763345469,2.479699823,2.095619301,2.473939324,799,2.786239996,0.41204652
0.282,0.426908872,0.54,tree_1268,3400,0.326323199,0.452554978,0.333602287,0.338053855,蓝20_50_行12_1_000353,204,1.779,8.083213644,3.7,tree_1334,3400,2.939833308,3.560798287,4.189405412,2.433775462,954,4.313508944,0.419955405
0.057,0.057592629,0.2,tree_801,3400,0.045449762,0.146677029,0.037479831,0.10211904,蓝20_50_行8_2_000175,100,1.675,5.445006487,3.23,tree_846,3400,2.202491978,3.141491591,3.370149482,2.618293548,1028,3.598482581,0.14469821
0.166,0.190926497,0.37,tree_1229,3400,0.114145897,0.291132684,0.129567739,0.267081796,蓝20_50_行9_2_000368,149,1.333,4.284180776,3.22,tree_1294,3400,1.509286799,3.004913521,2.555086529,3.003773319,986,3.549812949,0.27855094
0.02,0.008570191,0.1,tree_196,3400,0.004475627,0.059195519,0.005975427,0.042556532,蓝20_50_行7_2_000426,100,0.132,0.280258007,0.43,tree_205,3400,0.086605206,0.30222624,0.173892538,0.323368464,100,0.432369116,0.04767256
0.062,0.051609174,0.19,tree_35,3400,0.037008532,0.132154364,0.038378847,0.095131051,蓝20_50_行56_3_000318,100,0.526,2.395958273,1.74,tree_38,3400,0.797158658,1.653047491,1.090548614,1.334614677,262,1.814347166,0.14133122
0.061,0.044933885,0.18,tree_905,3400,0.026906934,0.139748888,0.036776284,0.116046669,蓝20_50_行6_1_000028,100,1.446,4.919432651,3.68,tree_953,3400,1.942005863,3.483078634,3.250323176,2.549201855,957,3.84790724,0.12605713
0.146,0.190092541,0.41,tree_290,3400,0.101057536,0.313298205,0.139214135,0.28161044,蓝20_50_行3_1_000168,128,1.737,9.148446826,4.5,tree_305,3400,3.868328165,4.900354021,5.606559519,3.966410619,812,5.421214139,0.330202835
0.101,0.200716895,0.27,tree_947,3400,0.096009194,0.226659906,0.119233035,0.224927094,蓝20_50_行14_1_000372,100,3.236,14.75830595,6.61,tree_999,3400,6.474068704,6.599659875,9.839520071,5.910827553,1767,7.893378338,0.31973175
0.173,0.193502177,0.31,tree_114,3400,0.108552445,0.241512409,0.141153968,0.187105454,蓝20_50_行4_2_000253,117,1.089,4.675264193,3.28,tree_121,3400,1.193581708,3.206580966,2.497182504,2.374825948,657,3.908700997,0.257138065
0.019,0.008188872,0.08,tree_743,3400,0.002406922,0.049249876,0.005218998,0.025216786,蓝20_50_行8_2_000362,100,0.415,1.143810486,0.97,tree_783,3400,0.444577182,0.817057001,0.672935229,0.86864132,212,1.0023179,0.043315775
0.317,0.537420649,0.7,tree_609,3400,0.292845308,0.588961106,0.409890979,0.471851424,蓝20_50_行4_2_000265,232,2.03,6.94477341,3.45,tree_642,3400,3.2104275,3.247855981,4.737380996,2.975393679,956,3.788467996,0.587453105
0.212,0.392060867,0.52,tree_201,3400,0.224127057,0.417816236,0.257363618,0.297160152,混01_51_行27_3_000113,138,1.81,6.238958071,4.01,tree_210,3400,2.087814744,3.703906526,4.220987013,3.45321938,1026,4.36855283,0.451297895
0.094,0.117762799,0.27,tree_1072,3400,0.082312596,0.231177834,0.078743353,0.150517324,蓝20_50_行11_2_000193,100,0.899,3.600631497,2.48,tree_1129,3400,1.339328771,2.375692508,1.991842146,1.878245224,444,2.960862681,0.205331405
0.004,0.000615776,0.03,tree_888,3400,0.00010292,0.007493333,0.000406574,0.006957481,蓝20_50_行14_2_000383,100,0.911,3.161750282,2.13,tree_936,3400,1.218850291,1.909283508,1.872773119,1.98974843,605,2.455318005,0.00927771
0.129,0.14956911,0.35,tree_443,3400,0.071600931,0.262326687,0.106961244,0.18260881,蓝20_50_行4_2_000246,103,1.21,4.149597205,3.02,tree_470,3400,1.715979694,2.757668308,2.763903188,2.94838238,640,3.345244145,0.27847564
0.231,0.345709275,0.5,tree_629,3400,0.165568486,0.425179484,0.214729744,0.359011743,蓝20_50_行18_1_000153,189,2.118,9.395183462,5.45,tree_663,3400,3.727597876,5.593989372,5.731791355,4.937310117,1143,6.052906441,0.42026048
0.231,0.299097252,0.54,tree_547,3400,0.150210439,0.459496723,0.218379325,0.391920442,蓝20_50_行4_1_000538,221,1.358,5.352658456,3.79,tree_578,3400,2.103774562,3.662267102,3.136818412,3.577031702,682,4.318096532,0.44030557
0.13,0.201839361,0.41,tree_531,3400,0.13370606,0.306853777,0.145582654,0.293630539,蓝20_50_行7_2_000394,100,0.755,3.408869778,2.2,tree_562,3400,0.988118333,2.042683833,1.778479889,1.966483101,426,2.44733578,0.35314816
0.061,0.042958729,0.21,tree_802,3400,0.023404665,0.131664773,0.040048746,0.113228023,蓝20_50_行7_1_000496,100,0.291,1.020690043,1.07,tree_847,3400,0.303509905,1.055451827,0.515247588,0.822136542,196,1.179295112,0.146207485
0.151,0.196672978,0.36,tree_1231,3400,0.099044941,0.293645073,0.13175439,0.226157222,蓝20_50_行17_3_000087,136,0.69,2.35379898,1.58,tree_1296,3400,0.901092158,1.352378049,1.386095828,1.267974366,386,1.697553793,0.288791595
0.103,0.108042248,0.26,tree_966,3400,0.069174754,0.262903646,0.082159682,0.200006508,混01_51_行29_3_000114,100,0.188,0.43801303,0.9,tree_1020,3400,0.133806246,0.742547046,0.335583357,0.763512968,123,1.078469864,0.22704132
0.134,0.152206102,0.27,tree_919,3400,0.061870956,0.199212753,0.092955295,0.131030613,绿18_28_行1_2_000498,100,1.625,6.07409233,3.39,tree_967,3400,2.297355692,3.258686766,3.074161639,2.803896911,984,3.575267615,0.21285092
0.2,0.291530656,0.4,tree_657,3400,0.126215863,0.30895039,0.170790911,0.24146382,蓝20_50_行16_1_000297,142,2.697,9.657929119,5.26,tree_694,3400,3.483210376,4.80559905,6.0791511,4.510022362,1822,5.686478202,0.34933403
0.149,0.173513662,0.31,tree_137,3400,0.107173807,0.235745176,0.121734326,0.159086654,蓝20_50_行15_2_000114,101,1.88,5.381389813,3.66,tree_144,3400,2.112242305,3.319950971,3.465995108,3.268779101,1175,3.82729516,0.23275267
0.082,0.111825336,0.22,tree_889,3400,0.054341991,0.176072071,0.066222255,0.110580881,蓝20_50_行13_2_000473,100,0.404,1.868382511,1.54,tree_937,3400,0.731658925,1.465811634,0.993670653,1.322643406,224,1.803185122,0.15546755
0.014,0.003291151,0.08,tree_909,3400,0.001689233,0.057510603,0.003386631,0.037565457,蓝20_50_行9_3_000239,100,1.233,4.435257312,2.72,tree_957,3400,1.77590569,2.389325979,3.179223683,2.525622909,652,3.233407472,0.04562754
0.194,0.324879133,0.59,tree_412,3400,0.08609366,0.431931462,0.208529453,0.358038272,蓝20_50_行12_1_000195,192,1.463,6.627828582,3.45,tree_437,3400,2.959256249,3.512781061,3.780443255,2.648644151,738,3.799590009,0.4868743
0.023,0.011163153,0.11,tree_43,3400,0.007897077,0.073962417,0.011019616,0.059584371,蓝04_34_行2_2_000002,100,1.222,4.672423997,2.93,tree_48,3400,1.920249685,2.639690959,3.012769932,2.07373096,613,3.301376467,0.070111985
0.221,0.327721158,0.41,tree_985,3400,0.153750964,0.338520053,0.196206186,0.241135339,蓝20_50_行13_2_000464,153,1.663,7.825823989,3.89,tree_1040,3400,2.820930434,3.841922434,4.875486717,3.552882577,847,4.739770078,0.35447185
0.177,0.238223513,0.46,tree_1173,3400,0.092566296,0.372467417,0.138088495,0.219661504,混01_51_行21_3_000374,218,2.48,8.598152386,6.08,tree_1237,3400,3.21580324,5.902010728,5.745963349,5.385789876,1479,6.522358161,0.40914677
0.148,0.176881618,0.35,tree_297,3400,0.107624178,0.261291216,0.132005451,0.187860129,蓝20_50_行10_2_000437,131,2.815,15.13942994,6.55,tree_312,3400,4.655051748,6.524348466,9.870520261,6.493628552,1403,8.147385997,0.26244587
0.015,0.007685224,0.07,tree_507,3400,0.003625402,0.049553335,0.004733185,0.029150107,蓝20_50_行11_2_000190,100,0.287,0.783932039,1.01,tree_535,3400,0.194975863,0.874323256,0.395202827,0.866182528,196,1.008388068,0.043084525
0.007,0.001556913,0.05,tree_446,3400,0.002655876,0.03665304,0.000914863,0.01829726,蓝20_50_行7_1_000190,100,0.516,1.40367592,1.43,tree_473,3400,0.468307553,1.309882472,0.768107907,1.202718018,332,1.505875984,0.0241777
0.038,0.036387113,0.16,tree_694,3400,0.009339207,0.088122372,0.015286256,0.066676418,蓝20_50_行5_1_000324,100,0.743,1.975502111,1.92,tree_732,3400,0.650153259,1.644197873,1.292663079,1.651263188,495,2.079246097,0.09247534
0.122,0.137019894,0.37,tree_1179,3400,0.070492494,0.281285597,0.115811328,0.239567108,蓝20_50_行10_2_000067,100,0.887,3.014137505,1.96,tree_1243,3400,1.087549996,1.850668229,1.564421053,1.600629478,470,2.005725811,0.266538845
0.18,0.194516496,0.37,tree_837,3400,0.095478456,0.235170792,0.137691277,0.17958155,蓝20_50_行3_1_000167,141,1.638,6.819000031,4.31,tree_883,3400,3.25109073,4.058025431,4.389492842,3.894654196,872,4.687607675,0.26347015
0.072,0.086656715,0.2,tree_585,3400,0.033909257,0.119092141,0.043895536,0.093383928,蓝20_50_行14_1_000116,100,1.42,4.291840847,2.91,tree_617,3400,1.900226691,2.73153302,2.618219044,2.292438599,894,3.067128143,0.14113829
0.102,0.104031017,0.25,tree_271,3400,0.040974232,0.145262402,0.071287051,0.135043804,蓝20_50_行5_2_000457,100,1.084,4.434585536,2.77,tree_285,3400,2.23024932,2.675823613,2.970963992,2.58370387,521,3.143058439,0.178944325
0.173,0.227693225,0.35,tree_863,3400,0.122725164,0.234824107,0.154008611,0.221319444,蓝20_50_行17_1_000427,111,2.54,11.69324346,5.15,tree_910,3400,5.156129107,5.228525588,7.289899507,4.562923945,1288,5.810550961,0.295277095
0.112,0.116285842,0.24,tree_1125,3400,0.053778012,0.162356864,0.070346556,0.089114788,绿01-22_1_000057,100,3.618,15.45247753,6.82,tree_1186,3400,7.095932947,6.656596422,10.24265884,6.352948968,1963,7.572294865,0.162325895
0.066,0.057705093,0.21,tree_278,3400,0.024458303,0.130793868,0.037554114,0.112166853,蓝20_50_行6_2_000455,100,0.981,3.814037483,2.32,tree_292,3400,1.367462022,2.060681627,2.298698753,2.288999468,522,2.788011161,0.13948024
0.122,0.150386314,0.31,tree_788,3400,0.079372735,0.252091019,0.101227768,0.154179627,蓝20_50_行15_2_000214,100,1.363,5.205986789,2.84,tree_831,3400,1.846858606,2.743468773,2.884255663,2.122956339,798,3.170473739,0.25893825
0.172,0.225209342,0.35,tree_696,3400,0.119962529,0.287392016,0.163519851,0.232435897,蓝20_50_行13_2_000425,146,0.528,2.59069343,1.36,tree_734,3400,1.038072795,1.547611794,1.361035461,1.069284714,251,1.517269,0.27509376
0.116,0.178117748,0.31,tree_631,3400,0.108206668,0.267514147,0.106204605,0.195010684,蓝20_50_行6_1_000201,100,0.723,2.569482008,1.77,tree_666,3400,1.114758765,1.755847816,1.460360276,1.276062884,394,1.94479747,0.27538704
0.052,0.029752728,0.12,tree_1188,3400,0.01761726,0.076337501,0.020430419,0.052852556,蓝20_50_行18_2_000133,100,0.502,2.686443437,2.1,tree_1252,3400,0.639146304,2.229925344,1.129976187,1.757739615,238,3.81005878,0.068491655
0.133,0.143205313,0.35,tree_764,3400,0.066606627,0.244145386,0.111972756,0.203630712,蓝20_50_行3_2_000233,142,0.364,1.271200803,1.12,tree_804,3400,0.204046936,0.787653172,0.487733526,0.9484965,263,1.271271982,0.26750415
0.098,0.097533668,0.32,tree_487,3400,0.037498002,0.237482385,0.07211337,0.178343438,蓝20_50_行5_2_000454,100,0.363,1.38549232,1.14,tree_515,3400,0.497330312,0.911546462,0.732136518,0.647797359,169,1.301476405,0.27404113
