region,file_name,treeID,Model,point2tree_area,voxel_volume,convex_hull_volume,voxel_area,Iteration,point2tree_volume,Recon_iter,Precision,Recall,F1 Score,graham_volume,graham_Area,convex_hull_area,density_points_per_m2,num_point,bounding_box_area_m2
RMIT,./RMIT/train.las,197,tree_722,0.75546693,0.52,0.642070002,1,3400,0.299852442,3400,0.984496124,0.57709,0.727648459,0.240715291,0.460695917,0.8129185,112.9184877,129,1.142417001
RMIT,./RMIT/train.las,208,tree_723,0.363171572,0.504,0.689736062,0.84,3400,0.065227749,3400,0.864321608,0.87896,0.871579344,0.203277188,0.382528172,0.712468,183.0787405,199,1.086963999
RMIT,./RMIT/train.las,213,tree_724,1.290525411,1.4,3.908213009,1.8,3400,1.011293236,3400,0.822981366,0.41052,0.547790736,0.846622748,0.703027167,1.936811,129.5001295,322,2.486484001
RMIT,./RMIT/train.las,214,tree_725,0.220718103,0.272,0.20187876,0.52,3400,0.04152194,3400,0.952380952,0.83644,0.890653168,0.066144987,0.179188155,0.3237765,149.5992875,84,0.5615
RMIT,./RMIT/train.las,215,tree_726,1.203631077,1.248,4.106474554,1.56,3400,1.03892345,3400,0.796992481,0.44147,0.568201744,0.624755745,0.693096866,1.842907,83.59088863,266,3.182164998
RMIT,./RMIT/train.las,216,tree_727,2.12319392,2.352,7.220411323,2.72,3400,1.665221444,3400,0.885217391,0.49991,0.638972312,2.109441477,1.562544645,2.899333,146.3131131,575,3.929927999
RMIT,./RMIT/train.las,219,tree_728,1.363070624,1.696,3.291483185,1.96,3400,0.805778698,3400,0.881147541,0.63449,0.737748028,1.084471045,0.626734173,1.773821499,178.8185736,488,2.729022999
RMIT,./RMIT/train.las,220,tree_729,0.613912265,0.264,0.231666608,0.8,3400,0.058533932,3400,0.962025316,0.84316,0.89867922,0.136097631,0.425252432,0.717364,77.70359322,79,1.016684
RMIT,./RMIT/train.las,223,tree_730,0.771684278,0.584,1.345055509,1.08,3400,0.394091488,3400,0.943925234,0.42995,0.590796958,0.29164875,0.584473473,1.151536501,52.19736258,107,2.049912001
SCION,./SCION/plot_31_annotated.las,1,tree_731,22.39766574,80.392,209.2157676,20.64,3400,114.3458234,3400,0.917145385,0.71387,0.802840466,104.3324291,13.04732788,21.3651895,3195.789747,93827,29.359566
SCION,./SCION/plot_31_annotated.las,2,tree_732,6.342581443,23.544,40.969831,7.28,3400,22.10666301,3400,0.958439738,0.82142,0.884655743,22.3617305,4.695473941,6.910647001,1964.678869,19971,10.16502
SCION,./SCION/plot_31_annotated.las,3,tree_733,15.43292927,21.6,51.03278601,16,3400,23.86400707,3400,0.954230489,0.77946,0.858036081,32.20847586,12.05193904,17.865711,573.2083025,16452,28.701608
SCION,./SCION/plot_31_annotated.las,4,tree_734,33.99954756,97.472,285.7697394,26.92,3400,210.4249092,3400,0.866733217,0.62724,0.727790481,134.895097,19.36332504,29.1334265,2055.129683,92161,44.844372
SCION,./SCION/plot_31_annotated.las,5,tree_735,5.461773733,18.04,32.54661928,6.2,3400,15.82462831,3400,0.955888924,0.80593,0.874527513,16.3227674,3.596204666,5.999776,1944.75964,15665,8.054979998
SCION,./SCION/plot_31_annotated.las,6,tree_736,27.68948698,91.592,248.6677301,23.76,3400,145.4800154,3400,0.88941793,0.66985,0.764174763,120.0539135,16.07544685,25.402648,2849.034708,89680,31.477328
SCION,./SCION/plot_31_annotated.las,7,tree_737,35.71467294,120.32,373.2431524,30.84,3400,236.4352398,3400,0.8579,0.65876,0.745256292,204.1415029,24.86826757,35.2479585,1723.846304,100000,58.009812
SCION,./SCION/plot_31_annotated.las,8,tree_738,27.280782,106.872,296.5159821,25.48,3400,158.3266405,3400,0.86085,0.67591,0.757251781,144.8988623,18.76697309,28.9342305,2469.858648,100000,40.488147
SCION,./SCION/plot_31_annotated.las,10,tree_740,17.38700022,25.736,98.73449373,17.64,3400,37.32822205,3400,0.919167804,0.62333,0.742879329,40.36715441,10.16023432,18.9999565,618.496505,14660,23.70264
SCION,./SCION/plot_31_annotated.las,11,tree_741,19.03849225,33.28,119.6879799,19.04,3400,41.96389855,3400,0.904475192,0.5983,0.720197552,49.24080896,12.18184478,23.3109495,438.5345011,17273,39.388007
SCION,./SCION/plot_31_annotated.las,12,tree_742,13.54636316,42.424,102.7256921,13.88,3400,59.62079481,3400,0.939076273,0.74498,0.830842832,52.93279801,10.83345831,14.887492,1847.910155,35963,19.461444
SCION,./SCION/plot_31_annotated.las,13,tree_743,13.45908717,41.592,112.7075414,14.12,3400,57.82951433,3400,0.924299316,0.63599,0.753507848,51.98622377,9.140500058,14.3892745,1562.454739,29828,19.090473
SCION,./SCION/plot_31_annotated.las,15,tree_745,26.85418841,109.624,246.5114513,22.8,3400,194.4551733,3400,0.84131,0.68289,0.753867191,148.8159,16.93430897,23.391403,3111.128064,100000,32.142682
SCION,./SCION/plot_31_annotated.las,16,tree_746,17.29900472,56.216,214.1619539,16.96,3400,84.73920636,3400,0.904482996,0.63716,0.747644412,69.19973336,6.871274152,20.237495,1251.91935,49342,39.413082
SCION,./SCION/plot_31_annotated.las,17,tree_747,29.08621081,97.16,206.3660582,26.08,3400,150.1995644,3400,0.90573,0.7315,0.809344435,138.9067186,20.63796486,27.6981455,2444.970559,100000,40.900288
SCION,./SCION/plot_31_annotated.las,18,tree_748,26.01086009,70.096,232.5390145,22.24,3400,135.8223458,3400,0.920509526,0.62812,0.746712411,100.4209055,14.08293161,24.572327,1970.802302,73166,37.124982
SCION,./SCION/plot_31_annotated.las,19,tree_749,30.24886965,62.552,379.3014538,25.92,3400,174.8930719,3400,0.880962898,0.53551,0.666111497,105.0637828,14.25089473,34.542983,1146.699809,58864,51.3334
SCION,./SCION/plot_31_annotated.las,21,tree_751,38.67776149,121.8,358.399333,34.36,3400,230.2954655,3400,0.83717,0.62204,0.71374679,206.1645677,29.05490895,36.3599885,1941.795835,100000,51.49872
SCION,./SCION/plot_31_annotated.las,22,tree_752,15.90873414,46.352,107.8772096,15.64,3400,64.56307174,3400,0.938130526,0.74963,0.833353755,59.60047315,8.910127357,16.413275,2080.41745,43317,20.821302
SCION,./SCION/plot_31_annotated.las,23,tree_753,13.02272164,13.36,65.73285189,13.4,3400,17.60270227,3400,0.922609576,0.52285,0.667450581,18.25876729,4.321923274,15.609566,277.6533811,6913,24.89795
SCION,./SCION/plot_31_annotated.las,24,tree_754,17.02554012,53.768,149.0180184,16.92,3400,85.88234459,3400,0.912454262,0.65552,0.762936015,80.62625884,13.40740773,17.899733,1387.197478,36895,26.59679
SCION,./SCION/plot_31_annotated.las,25,tree_755,20.89764444,69.56,174.0062818,20.04,3400,113.5870218,3400,0.87177771,0.65598,0.748638005,107.4974936,14.78559332,20.752628,1651.170899,49305,29.860628
SCION,./SCION/plot_35_annotated.las,4,tree_759,6.864097106,7.568,11.24830907,7.48,3400,5.321365343,3400,0.946562681,0.79594,0.864741396,8.354033858,5.208230832,7.205751,327.2668904,3462,10.578522
SCION,./SCION/plot_35_annotated.las,5,tree_760,27.25985973,65.76,155.9566629,25.96,3400,85.01696489,3400,0.904187906,0.71516,0.798641256,104.7961727,19.92482478,28.225602,1262.421062,50025,39.62624
SCION,./SCION/plot_35_annotated.las,6,tree_761,43.83424401,128.68,377.8464247,36.88,3400,262.3101237,3400,0.81739,0.62669,0.709448423,237.9040569,32.84404956,40.0592515,1831.375044,100000,54.60378
SCION,./SCION/plot_35_annotated.las,7,tree_762,36.31346056,103.008,327.1055541,30.12,3400,214.4428443,3400,0.884263578,0.65003,0.749267105,184.0409478,23.79020981,34.5826605,1783.301361,98612,55.29744
SCION,./SCION/plot_35_annotated.las,8,tree_763,38.21816623,117.4,311.8580457,34.28,3400,200.5356906,3400,0.86811,0.69844,0.774086685,194.8200258,27.54642102,37.3143305,1728.355715,100000,57.85846001
SCION,./SCION/plot_35_annotated.las,9,tree_764,40.43370532,120.48,312.7713925,34.12,3400,229.8361421,3400,0.87305,0.67703,0.762645852,200.2602165,25.01134329,35.2574965,2080.571115,100000,48.063726
SCION,./SCION/plot_35_annotated.las,10,tree_765,1.887873665,2.184,5.469466665,2.64,3400,1.384768258,3400,0.898756661,0.51721,0.65657751,1.599052921,1.331077941,2.5068135,155.583915,563,3.618626001
SCION,./SCION/plot_35_annotated.las,11,tree_766,16.92762787,47.888,110.0702591,16.04,3400,62.31372058,3400,0.936135394,0.77731,0.849361649,59.17281809,8.997587674,17.064619,2218.907645,48274,21.75575
SCION,./SCION/plot_35_annotated.las,12,tree_767,38.59590312,110.24,290.7454732,35,3400,190.2078936,3400,0.88256,0.69412,0.777079112,192.6469301,30.06720679,38.9917735,1888.811164,100000,52.943355
SCION,./SCION/plot_35_annotated.las,13,tree_768,41.48742858,115.12,383.7173174,37.24,3400,237.0362536,3400,0.85943,0.63398,0.72968767,211.2762111,24.75375445,39.898565,1628.685557,100000,61.399206
SCION,./SCION/plot_35_annotated.las,14,tree_769,36.0771732,113.808,294.3382003,31.84,3400,194.3475776,3400,0.87498,0.69781,0.77641617,185.255192,26.77604563,34.387802,1903.304699,100000,52.540195
SCION,./SCION/plot_35_annotated.las,15,tree_770,4.457848202,15.784,25.31365567,5.6,3400,12.00414963,3400,0.973732365,0.90889,0.940194514,13.09969664,3.993234703,5.069312,2394.914824,16941,7.073738
SCION,./SCION/plot_35_annotated.las,16,tree_771,13.07041343,43.112,97.74838839,13.68,3400,45.50794374,3400,0.940675753,0.79026,0.858932424,49.33402561,8.34810841,14.060742,1873.922286,38298,20.437347
SCION,./SCION/plot_35_annotated.las,17,tree_772,24.6645411,67.264,185.4359997,24.08,3400,97.28214152,3400,0.894909624,0.72928,0.803649624,106.4423111,14.3612253,25.41732,1638.342943,51175,31.235829
SCION,./SCION/plot_35_annotated.las,18,tree_773,28.76455017,72.44,183.220221,27.28,3400,100.175268,3400,0.894301093,0.71255,0.793146604,110.725128,23.97569592,30.712593,1216.013464,55923,45.9888
SCION,./SCION/plot_35_annotated.las,19,tree_774,5.465315169,3.84,16.11534089,6,3400,3.968282256,3400,0.892371996,0.46204,0.608842152,5.337274548,4.024384999,8.031796999,79.56540826,957,12.02784
SCION,./SCION/plot_35_annotated.las,20,tree_775,35.79830407,103.936,284.6565346,31.04,3400,181.3788093,3400,0.88552,0.6861,0.77315798,169.9513569,23.05730971,35.0467165,1633.428306,100000,61.22093
SCION,./SCION/plot_35_annotated.las,21,tree_776,30.81104125,103.624,210.3727205,31.32,3400,127.4019173,3400,0.86683,0.78429,0.8234969,156.9186772,24.83872405,33.236294,1769.461779,100000,56.51436
SCION,./SCION/plot_35_annotated.las,22,tree_777,2.617230127,3.824,6.909706424,3.24,3400,1.800331075,3400,0.961979679,0.89206,0.925701431,2.920995833,2.419401145,2.9196235,698.4266516,3051,4.368389999
SCION,./SCION/plot_39_annotated.las,1,tree_778,2.381605753,5.792,7.125214973,3.08,3400,3.439679489,3400,0.960286091,0.94455,0.952353046,4.025510054,1.656459406,2.754937,1518.103231,5313,3.499762001
SCION,./SCION/plot_39_annotated.las,2,tree_779,7.312406036,33.52,91.27333235,8.92,3400,41.37861116,3400,0.922538753,0.71071,0.802887516,31.71365072,4.850089994,9.1142665,1671.671846,21869,13.082113
SCION,./SCION/plot_39_annotated.las,3,tree_780,8.146558121,26.608,54.65615015,9.72,3400,24.18872762,3400,0.93381229,0.78561,0.85332414,25.58202049,5.227299909,9.521173,1622.456129,19626,12.096475
SCION,./SCION/plot_39_annotated.las,4,tree_781,3.338460586,6.872,12.21060091,4.28,3400,5.16766916,3400,0.928091398,0.70225,0.799528473,5.988797027,2.403591024,3.910506,568.3478382,2976,5.236229998
SCION,./SCION/plot_39_annotated.las,5,tree_782,1.225201013,1.32,3.333946244,1.76,3400,0.805390697,3400,0.891414141,0.51782,0.655096349,0.539483606,0.438558913,1.4970055,203.7842111,396,1.943232
SCION,./SCION/plot_39_annotated.las,6,tree_783,2.857189631,3.808,5.635557609,3.76,3400,1.903142388,3400,0.958208955,0.90641,0.931589992,2.943654914,1.78028503,3.558954,466.6644377,2345,5.025024001
SCION,./SCION/plot_39_annotated.las,7,tree_784,4.219310181,9.888,16.3013791,5.08,3400,8.917457346,3400,0.942492604,0.77805,0.852412918,8.842473787,2.817847155,4.624889001,746.2064618,5408,7.247324001
SCION,./SCION/plot_39_annotated.las,8,tree_785,3.096344281,6.552,9.4841147,4.16,3400,4.683524521,3400,0.957666214,0.8814,0.917951724,5.205737401,2.500284683,3.8181335,723.2632066,3685,5.094964
SCION,./SCION/plot_39_annotated.las,9,tree_786,4.857528408,17.84,27.65368442,6.12,3400,13.29788874,3400,0.954132042,0.87899,0.915020936,15.42460762,3.16317065,5.680429,1931.779113,15283,7.91136
SCION,./SCION/plot_39_annotated.las,10,tree_787,8.33853892,23.816,71.05303627,10.76,3400,24.09389006,3400,0.921956224,0.69739,0.794102017,27.57103583,6.086836197,11.0525925,1034.681798,14620,14.129948
SCION,./SCION/plot_39_annotated.las,11,tree_788,8.525731806,38.344,65.33135393,9.56,3400,37.20489021,3400,0.941382011,0.85542,0.896344722,36.58010166,6.483332313,9.5609125,2606.387447,33198,12.73717
SCION,./SCION/plot_39_annotated.las,12,tree_789,4.169170777,6.744,13.96451254,4.84,3400,5.791833871,3400,0.939220183,0.75489,0.837026932,5.548371742,2.949999826,4.380425,545.2497073,3488,6.397069
SCION,./SCION/plot_39_annotated.las,13,tree_790,4.869428563,9.976,32.57124359,5.52,3400,11.96268093,3400,0.885345997,0.55275,0.680587389,7.794652186,3.415792514,5.373795,562.300105,4422,7.864127999
SCION,./SCION/plot_39_annotated.las,14,tree_791,9.947344758,18.568,101.8687713,10.72,3400,34.63807349,3400,0.896960552,0.47101,0.617670298,23.24494243,6.222244802,10.2000685,626.6241794,9278,14.806323
SCION,./SCION/plot_39_annotated.las,15,tree_792,3.289360206,12.888,29.58443191,4.4,3400,14.58925102,3400,0.923660426,0.71017,0.80296696,10.74249046,2.132296499,4.1784675,978.3209383,6196,6.333300001
SCION,./SCION/plot_39_annotated.las,16,tree_793,2.995244477,7.84,13.30435192,4,3400,6.006575306,3400,0.943643794,0.86243,0.901210925,6.320243912,2.744836752,3.835142,902.5929598,4649,5.150716
SCION,./SCION/plot_39_annotated.las,17,tree_794,19.00113421,76.376,166.9652929,19.72,3400,103.2293758,3400,0.892199709,0.69868,0.783669675,98.48247839,15.29724744,19.853531,1680.044908,52857,31.461659
SCION,./SCION/plot_39_annotated.las,18,tree_795,4.814516958,16.912,27.31015489,5.96,3400,12.22996742,3400,0.958378482,0.8954,0.925819456,14.9524769,4.427077391,5.792923,1950.979905,15689,8.041599999
SCION,./SCION/plot_39_annotated.las,19,tree_796,1.979979686,6.904,9.872200078,2.72,3400,4.970313371,3400,0.952228515,0.79915,0.868999375,4.747493067,1.433148447,2.297303,1418.016243,4061,2.863860001
SCION,./SCION/plot_39_annotated.las,20,tree_797,5.851252113,15.736,26.72872772,6.88,3400,14.45947579,3400,0.94897299,0.85622,0.900213615,14.1450842,4.194269529,6.7561315,1218.200302,12366,10.15104
SCION,./SCION/plot_39_annotated.las,22,tree_798,27.14796298,32.688,114.8023012,26.88,3400,41.22694697,3400,0.938648125,0.76035,0.840143484,61.30164433,23.36717291,33.836511,462.3793321,25313,54.745094
SCION,./SCION/plot_39_annotated.las,23,tree_799,34.47973579,83.712,330.4193042,31.2,3400,138.7212296,3400,0.875425382,0.63607,0.73679593,147.0841641,19.48277749,37.296623,1281.399076,70231,54.808062
SCION,./SCION/plot_39_annotated.las,26,tree_802,21.79471326,71.912,210.8443871,20.64,3400,121.2976132,3400,0.904553318,0.61785,0.734205267,112.4954419,16.0139266,22.173569,1656.445204,54334,32.801568
SCION,./SCION/plot_39_annotated.las,27,tree_803,3.579184321,10.928,17.48707299,4.68,3400,8.057298171,3400,0.951915046,0.8454,0.8955013,9.036286175,3.093933032,4.2790195,1322.00019,8381,6.339636
SCION,./SCION/plot_39_annotated.las,28,tree_804,6.014791548,16.936,34.97827484,7.36,3400,14.91173037,3400,0.963978376,0.82227,0.887503115,16.06673013,3.9243063,7.408042501,1951.413381,18128,9.289677001
SCION,./SCION/plot_39_annotated.las,29,tree_805,23.81997291,35.28,202.2155784,24.68,3400,57.39488466,3400,0.90164014,0.55408,0.686369248,73.98173339,19.58244064,32.074741,392.3612175,20608,52.52303
SCION,./SCION/plot_39_annotated.las,30,tree_806,26.14719316,68.888,234.6462983,25.2,3400,122.0245179,3400,0.887800308,0.66008,0.757189331,119.3557053,20.00042877,28.2191995,1087.646743,51239,47.109965
SCION,./SCION/plot_39_annotated.las,31,tree_807,28.11339714,84.432,225.6224048,25.16,3400,148.1190351,3400,0.86179841,0.63409,0.730612992,130.1605914,16.88533321,30.165065,1299.376904,58118,44.727592
SCION,./SCION/plot_39_annotated.las,32,tree_808,36.10576806,96.472,286.1197924,32.04,3400,200.5864363,3400,0.89529897,0.665,0.763153506,166.9410728,27.02762554,34.9193975,1573.648367,85109,54.083874
SCION,./SCION/plot_39_annotated.las,33,tree_809,27.70815149,79.024,184.8868655,26.04,3400,113.0114219,3400,0.908830195,0.74653,0.819723716,122.4832798,22.13905552,26.353281,1673.689033,71482,42.709248
SCION,./SCION/plot_39_annotated.las,34,tree_810,29.6202614,98.8,224.0060958,26.52,3400,153.4715333,3400,0.906499812,0.74161,0.815806472,146.7233724,18.70863012,28.86466,2126.41664,95572,44.945096
SCION,./SCION/plot_39_annotated.las,35,tree_811,36.49017487,94.384,241.417969,32.88,3400,152.3061296,3400,0.873466213,0.67842,0.763686078,154.9908805,22.04225359,35.4672435,1202.216432,68132,56.671992
SCION,./SCION/plot_39_annotated.las,36,tree_812,40.90235687,110.728,301.8548928,35.24,3400,199.606433,3400,0.852003855,0.64447,0.733846331,193.3511415,26.05413861,39.4189905,1891.436012,88205,46.63388
SCION,./SCION/plot_39_annotated.las,38,tree_813,0.734922353,1.296,1.713268909,1.2,3400,0.747204408,3400,0.898550725,0.58011,0.705041058,0.40543987,0.328658146,0.9031525,259.8932705,345,1.327468
SCION,./SCION/plot_39_annotated.las,40,tree_814,1.39215931,1.896,2.453676126,1.88,3400,0.8353445,3400,0.936114733,0.7887,0.856107819,1.150118293,0.679430407,1.5792835,333.8768809,767,2.297254
SCION,./SCION/plot_39_annotated.las,41,tree_815,2.698324787,3.264,5.002210259,3.56,3400,1.563119908,3400,0.944363104,0.82354,0.879822869,3.109469026,2.126442317,3.328108,288.9211229,1366,4.727933999
SCION,./SCION/plot_39_annotated.las,43,tree_816,0.878622775,0.744,0.733964231,1.28,3400,0.253512099,3400,0.937704918,0.8697,0.902423092,0.460737793,0.873149854,1.22576,153.6488323,305,1.985046001
SCION,./SCION/plot_39_annotated.las,44,tree_817,9.521676286,11.536,32.76022894,9.84,3400,10.5747426,3400,0.94196052,0.71724,0.814382295,13.41802796,6.150863165,10.0041255,408.0611457,5927,14.524784
SCION,./SCION/plot_39_annotated.las,46,tree_818,4.403701541,6.28,22.42432104,5.96,3400,7.167283083,3400,0.893272635,0.49315,0.635473468,7.938243432,3.637947004,6.974334,196.0023258,1977,10.086615
SCION,./SCION/plot_39_annotated.las,47,tree_819,3.933251286,7.992,18.23006576,5.36,3400,5.729931638,3400,0.931151003,0.72591,0.815820086,6.429190013,2.422414459,5.292647,685.373677,4735,6.90864
SCION,./SCION/plot_39_annotated.las,48,tree_820,2.758968348,2.992,9.008078193,3.44,3400,2.336734005,3400,0.896296296,0.49595,0.638562515,2.575268059,2.050377817,3.3085565,190.1605881,945,4.969484001
SCION,./SCION/plot_61_annotated.las,2,tree_822,33.65231429,104.144,291.3024062,28,3400,201.1587572,3400,0.89176,0.64097,0.745847484,164.5923681,20.95937359,30.5843175,2071.377858,100000,48.277044
SCION,./SCION/plot_61_annotated.las,3,tree_823,35.88780519,103.192,288.8587623,30.36,3400,222.2750992,3400,0.84292,0.59268,0.695990284,170.6703863,26.41440526,35.121911,1898.598295,100000,52.670436
SCION,./SCION/plot_61_annotated.las,4,tree_824,29.87923347,114.664,258.3608242,27.64,3400,179.2187839,3400,0.87369,0.68282,0.766552102,167.8628641,20.05637107,29.979342,2519.413847,100000,39.691772
SCION,./SCION/plot_61_annotated.las,5,tree_825,18.8020429,50.272,130.2109904,17.92,3400,69.01746283,3400,0.936556653,0.74855,0.832065414,69.76834597,12.85944844,19.131149,1780.058554,47570,26.72384
SCION,./SCION/plot_61_annotated.las,6,tree_826,33.10435689,102.424,249.5094322,29.12,3400,165.8768059,3400,0.8927,0.71688,0.795187286,153.4459295,22.98320627,31.4162705,1863.993908,100000,53.648244
SCION,./SCION/plot_61_annotated.las,7,tree_827,1.531256162,4.712,8.44303176,2.36,3400,3.192002023,3400,0.907419567,0.69415,0.786584992,3.007704148,1.200611037,2.170649,490.4344353,1523,3.10541
SCION,./SCION/plot_61_annotated.las,8,tree_828,25.27977608,94.76,181.7991106,23.6,3400,120.6933422,3400,0.89532,0.80679,0.848752693,121.6409689,17.56595122,25.658104,2606.007159,100000,38.37288
SCION,./SCION/plot_61_annotated.las,10,tree_830,19.30558766,57.48,131.7617215,19.4,3400,69.25691964,3400,0.924754175,0.78424,0.848720522,75.43448406,13.73454241,20.5211185,2223.828274,61731,27.758888
SCION,./SCION/plot_61_annotated.las,12,tree_832,4.935956126,18.648,33.85238236,7.2,3400,12.26860838,3400,0.946143518,0.91492,0.930269837,16.571411,5.238798029,6.803103,2018.724577,20109,9.961239997
SCION,./SCION/plot_61_annotated.las,13,tree_833,47.76119638,135.112,418.0803475,43,3400,248.9513829,3400,0.83826,0.64254,0.727465668,251.2821969,29.66427139,46.033385,1504.404143,100000,66.4715
SCION,./SCION/plot_61_annotated.las,15,tree_835,43.45876258,109.704,313.364211,36.52,3400,224.7788104,3400,0.86971,0.63398,0.733367577,186.9403239,26.84943645,38.9886385,1853.463507,100000,53.953045
SCION,./SCION/plot_61_annotated.las,16,tree_836,45.23676053,121.176,362.2997159,39.76,3400,240.7225202,3400,0.8668,0.66655,0.753599035,218.689446,34.05734418,43.1208195,1699.796436,100000,58.830574
SCION,./SCION/plot_87_annotated.las,2,tree_838,24.36203277,95.904,254.6403535,23.24,3400,154.0821391,3400,0.877946888,0.67277,0.761784865,122.6713257,15.54433174,24.614295,2788.879942,98621,35.362225
SCION,./SCION/plot_87_annotated.las,3,tree_839,19.79917558,37.624,81.78671365,19.44,3400,41.19622228,3400,0.936820084,0.78066,0.851640696,50.24931059,11.16316488,20.756715,874.1034155,28680,32.810763
SCION,./SCION/plot_87_annotated.las,5,tree_841,32.8540784,119.816,351.2904692,30.84,3400,214.4705575,3400,0.817176576,0.60829,0.697428264,189.294179,20.87396903,32.8963815,2220.165516,98122,44.195804
SCION,./SCION/plot_87_annotated.las,6,tree_842,12.15858526,28.84,98.17758807,13.44,3400,35.21378101,3400,0.918942025,0.65227,0.762975722,35.02954232,8.610280789,15.2175795,766.3710722,18715,24.420285
SCION,./SCION/plot_87_annotated.las,7,tree_843,9.152966479,15.12,33.67437646,9.48,3400,18.02892753,3400,0.905718702,0.58455,0.710526721,20.32452104,7.213094507,9.616466501,334.8590708,5823,17.389405
SCION,./SCION/plot_87_annotated.las,8,tree_844,34.6458387,121.248,349.4927889,29.84,3400,266.9766428,3400,0.83147,0.59761,0.695405137,184.7150194,19.3556405,31.9552185,2335.326114,100000,42.820572
SCION,./SCION/plot_87_annotated.las,9,tree_845,47.37281037,129.272,409.9874449,41.48,3400,257.2352596,3400,0.84784,0.63788,0.728024364,230.3182762,32.97067938,46.0106115,1436.125572,100000,69.631794
SCION,./SCION/plot_87_annotated.las,10,tree_846,37.16285821,107.776,306.5967349,32.56,3400,208.5980429,3400,0.869081923,0.63955,0.736854809,174.1357579,21.49031541,34.698508,2118.288082,99948,47.183384
SCION,./SCION/plot_87_annotated.las,12,tree_847,23.16102856,69.496,142.3258323,20.64,3400,96.32537413,3400,0.929308703,0.7607,0.836593479,94.52712703,17.5460144,22.854799,2049.230426,64039,31.250268
SCION,./SCION/plot_87_annotated.las,13,tree_848,22.9131942,73.144,219.8419081,22.48,3400,120.4545824,3400,0.892717344,0.63281,0.740623188,105.1126482,18.21230686,25.838401,1600.025362,62079,38.79876
SCION,./SCION/plot_87_annotated.las,15,tree_850,44.70442631,108.08,391.8784933,36.88,3400,231.947963,3400,0.87002,0.65068,0.744531615,181.9425627,27.66978152,41.4291955,1562.38204,100000,64.004832
SCION,./SCION/plot_87_annotated.las,17,tree_852,27.67614686,76.872,175.4033219,24.92,3400,110.883944,3400,0.917139376,0.7557,0.828629737,113.7323136,19.14545283,26.456573,1984.46134,76333,38.46535
SCION,./SCION/plot_87_annotated.las,18,tree_853,44.66751663,127.32,376.6554308,40.8,3400,214.5152728,3400,0.84684,0.70192,0.7675998,200.4683772,28.87289055,44.754147,1493.617466,100000,66.951547
SCION,./SCION/plot_87_annotated.las,19,tree_854,10.48897343,18.976,44.08894558,11.84,3400,20.66141298,3400,0.921342868,0.68058,0.782868566,25.66446039,7.329621173,11.9828415,352.4402268,8251,23.411062
SCION,./SCION/plot_87_annotated.las,20,tree_855,33.99808671,122.8,286.6250863,30.44,3400,226.5838704,3400,0.85605,0.63504,0.729165901,184.9910877,20.9946442,30.7418235,2288.490133,100000,43.696933
SCION,./SCION/plot_87_annotated.las,21,tree_856,3.74521514,7.208,15.36089803,4.64,3400,5.543094392,3400,0.937973209,0.68772,0.793585077,6.19103411,2.140540287,4.242044,558.5919709,3434,6.147599999
TUWIEN,./TUWIEN/test.las,130,tree_858,32.49395704,41.096,205.8859157,30.2,3400,94.11362466,3400,0.889170779,0.44056,0.589191564,84.24467106,20.25945233,33.6098255,601.9632529,28774,47.80026
TUWIEN,./TUWIEN/test.las,131,tree_859,30.59229486,44.328,239.2856692,28.92,3400,109.4098798,3400,0.854194512,0.44337,0.583746268,88.50006024,20.06928515,33.1411355,497.6519701,25438,51.116044
TUWIEN,./TUWIEN/test.las,132,tree_860,9.276530822,4.48,56.04810276,7.36,3400,16.59551957,3400,0.827108434,0.16171,0.27052834,9.346904551,3.815973422,9.667071999,135.0257098,1660,12.293955
TUWIEN,./TUWIEN/test.las,133,tree_861,11.38974545,9.848,32.99680014,10.76,3400,17.00653237,3400,0.883262659,0.36314,0.514677981,19.74902103,9.17993619,12.718609,215.3936681,4009,18.612432
TUWIEN,./TUWIEN/test.las,134,tree_862,5.274103216,8.432,33.01204866,6.28,3400,12.80775238,3400,0.906957482,0.41947,0.573633252,9.888269029,3.496347901,6.1585545,360.9250683,3622,10.035324
TUWIEN,./TUWIEN/test.las,135,tree_863,12.65496913,24.6,147.1431439,12.92,3400,64.77168294,3400,0.859110016,0.40233,0.548017707,41.45374537,7.34014972,15.064167,575.7775982,13798,23.964114
TUWIEN,./TUWIEN/test.las,136,tree_864,35.80982529,33.272,290.1089026,28.16,3400,148.3364954,3400,0.760677908,0.21646,0.337017607,113.9965317,23.78166025,35.5817345,261.1632946,11683,44.734464
TUWIEN,./TUWIEN/test.las,137,tree_865,12.52650307,9.96,95.67088957,11.32,3400,37.71085445,3400,0.822764956,0.19622,0.316870114,22.8113045,7.134205059,13.4772915,211.0751904,4463,21.144124
TUWIEN,./TUWIEN/test.las,138,tree_866,30.09934875,59.288,267.1259046,27.12,3400,133.36779,3400,0.839390921,0.46128,0.595376183,115.5565016,16.33111903,33.2442185,794.9205448,35135,44.199386
TUWIEN,./TUWIEN/test.las,139,tree_867,18.73850936,20.728,93.62705491,17.16,3400,47.00216996,3400,0.876200528,0.41777,0.565778411,43.90139236,11.10135445,20.1344935,341.1975006,9475,27.76984
TUWIEN,./TUWIEN/test.las,140,tree_868,26.20674758,27.088,152.2601766,26.36,3400,65.90151017,3400,0.818544265,0.31695,0.45695978,90.95893508,20.31122775,30.4567335,224.7183371,9782,43.530048
